ID	canceler
6385	no
2273	yes
3824	no
23527	no
8487	no
26476	yes
22258	no
34314	no
35901	no
23056	no
24374	no
32561	no
4346	no
9044	no
36210	yes
263	no
7969	no
156	no
33217	no
10740	no
473	no
20103	no
29917	no
16028	no
34953	no
19333	no
11239	yes
8580	no
7477	no
5108	no
27438	no
33706	no
27360	no
20146	no
29454	no
4206	no
33070	no
18746	no
8814	yes
35483	no
7110	no
16578	no
15554	no
26856	no
12110	yes
36091	no
12900	no
5373	no
8407	no
36727	no
37949	no
10282	no
24977	no
11304	no
4877	no
25397	no
18713	no
10766	no
35383	no
5268	yes
7204	yes
18185	no
8316	no
30690	no
33522	no
37974	no
36882	yes
1221	no
5004	no
36528	no
1939	no
12659	no
21155	no
36462	no
2334	no
6069	yes
23536	no
36617	no
7728	no
3076	no
13042	no
19223	no
29400	no
29019	no
4885	no
31355	no
38376	no
2474	no
25431	no
4147	no
11126	no
13631	no
37969	no
28527	no
35234	no
31568	no
8067	no
18428	no
12325	no
27876	no
269	no
31741	no
10492	no
27022	no
36735	no
25247	yes
3659	no
5767	no
27258	no
38484	no
17001	no
12814	no
32066	no
28989	no
12920	no
3562	no
8556	no
6108	yes
5820	no
31111	no
8739	no
36935	no
10446	no
14509	yes
38438	no
16039	no
30922	no
35985	no
22240	no
5582	yes
34766	no
4886	no
20321	no
3106	no
20717	no
26871	no
239	no
11009	no
19762	no
11879	no
18331	no
25879	no
16378	no
1796	no
14870	no
34900	no
24454	no
25925	no
31151	no
11057	no
13536	no
20577	no
36027	no
1675	no
29385	no
31674	no
34569	no
28029	no
28483	no
98	no
20918	no
11935	yes
30414	no
28343	no
19300	no
29500	no
7158	no
10352	no
19862	no
28007	no
7414	no
35226	no
20118	no
15686	no
16801	no
12864	no
1207	no
18395	no
10033	no
14079	no
36312	no
9002	yes
11774	no
6883	no
17343	no
34358	no
1551	no
2478	no
15085	no
17601	no
30052	no
32973	no
10647	yes
12378	no
15559	no
23442	no
24248	no
26773	no
22260	no
7434	no
33201	no
1747	no
22053	no
28724	no
23920	no
32736	no
34169	no
28104	yes
30609	no
16623	no
19259	no
19294	no
24437	no
26772	no
33793	no
27420	no
24967	no
35371	no
19050	yes
17119	no
13248	yes
25268	no
17416	no
11531	no
3463	no
25295	yes
28102	no
24019	yes
30131	no
12662	no
20311	no
31231	no
17960	no
4392	no
22468	no
12023	no
23319	no
5243	no
6863	no
32074	no
23300	no
12966	no
33616	no
13205	no
30165	no
21493	no
19963	no
4291	no
17007	no
36078	no
24853	no
18795	no
20586	no
23512	no
7187	no
26407	no
21517	no
27377	no
14880	no
1523	no
33588	no
7041	no
7398	no
2997	no
4040	no
3625	no
29580	no
4500	yes
35094	no
6519	no
6900	no
4283	no
33790	no
35788	no
5807	no
2058	no
23764	no
3143	no
12993	no
31794	yes
33802	no
38148	no
26692	no
3742	no
21329	no
29735	no
34174	no
18169	no
26636	yes
33792	yes
9314	no
32104	yes
33561	yes
18139	no
30317	no
36598	no
4326	no
894	no
3777	no
14256	no
37784	no
1167	no
11167	no
3204	no
7057	no
2516	no
11516	no
23137	no
22498	yes
11018	no
13932	no
2010	no
27013	no
13466	no
13079	no
32126	no
24036	no
36231	no
20025	yes
22439	no
36330	no
30537	no
14074	no
16952	no
8984	no
20105	no
26373	no
14055	no
30463	no
31243	no
26979	no
14132	yes
14901	no
37930	yes
12207	yes
37602	no
29309	no
4186	no
14969	no
463	yes
22623	no
6360	no
5296	no
1491	no
12622	no
17038	no
36693	no
1845	no
14603	yes
16235	no
35789	no
28770	no
5501	no
11233	no
11208	no
25509	yes
25303	no
9615	yes
31795	no
36683	no
31534	no
18552	no
10902	no
30171	no
30616	no
6123	no
35868	no
30217	no
34914	yes
27153	yes
22442	yes
25732	no
27924	no
6159	no
29963	no
12623	no
33283	no
22506	no
14422	no
20363	no
12125	no
14152	no
24000	no
6425	no
22406	no
24394	no
37322	no
10392	yes
9	no
4570	no
20695	no
22164	no
19676	no
5842	no
8542	no
30330	no
11091	no
29310	no
10906	no
18722	no
1378	no
35729	no
31993	no
2480	no
17854	no
12308	yes
6550	no
19830	no
22787	no
15270	no
7263	yes
37022	no
68	no
5191	yes
16134	no
7123	no
32161	no
6675	no
34018	no
12221	no
23144	yes
4586	yes
6627	no
7046	no
20156	no
22672	no
9390	yes
7245	yes
21799	no
38192	no
13565	no
23650	no
19356	yes
19564	no
17568	no
20446	yes
37120	no
4782	no
14569	no
9145	no
18995	no
18932	no
5271	no
18747	no
13849	no
13449	no
16150	no
38465	no
33714	no
108	yes
19327	no
37233	no
4810	no
35369	no
11242	no
6110	no
25711	no
26580	no
36747	no
19687	no
9947	no
25773	no
34557	no
1249	no
32856	no
10019	no
29612	no
32079	no
22208	no
22309	no
24345	no
5581	no
14335	no
2281	no
27393	no
8221	no
4627	no
12034	no
7262	no
9121	no
35193	no
17364	no
4525	no
8938	no
9713	no
667	no
18971	no
6301	no
25775	no
5597	yes
14895	no
17347	no
24807	no
35632	no
28529	no
34578	no
35746	no
20200	no
20893	no
14360	no
11059	no
28608	no
28764	no
22650	no
6972	no
21262	no
130	no
9243	yes
16518	no
33994	no
34115	no
7671	no
1630	no
33939	no
24402	yes
12074	no
9042	no
30920	no
36213	no
34296	no
9457	no
6871	no
38007	no
34245	no
36360	no
12626	no
24822	no
7024	no
22162	no
5195	no
36086	no
32245	no
35611	yes
27614	no
14829	no
14634	no
22998	no
17262	no
30566	no
33759	yes
6078	no
27821	no
34731	no
32361	no
10581	no
24409	no
28528	yes
2227	no
12806	no
34581	no
20195	no
23802	no
14082	no
32297	no
22767	no
28465	yes
29047	no
1981	yes
3338	no
22186	yes
28264	no
3701	no
6023	no
38254	no
34613	no
5436	no
37210	no
27421	no
12293	no
6710	no
12440	no
28371	no
26241	no
1607	no
3560	no
621	no
31359	no
32162	no
3462	no
17764	no
8797	no
29109	no
30865	no
14883	no
26147	yes
19188	no
19810	yes
36339	yes
17701	no
21957	no
4344	no
2753	no
16435	no
20325	no
5534	yes
17476	no
4890	no
15970	no
21898	no
16117	yes
34958	no
32317	yes
15831	no
18728	no
34117	yes
26493	no
26452	no
30324	yes
4875	no
13663	yes
27842	no
19663	no
1355	yes
7517	no
20841	no
30209	no
8548	yes
15246	yes
5295	no
4268	no
17655	no
28378	no
22361	no
37891	no
37998	no
3178	yes
32768	no
4688	no
15117	no
18446	no
21792	yes
37834	no
15042	no
34568	yes
33069	no
12387	no
28219	no
32607	no
38016	no
34007	no
18112	no
14696	no
29223	no
19649	yes
3300	no
27770	no
15591	no
10006	no
22554	no
34322	no
10574	no
32804	yes
8618	yes
37607	no
414	no
32417	no
2025	no
21904	no
23058	no
3907	no
37452	no
7107	no
27504	yes
17797	no
1266	no
2051	no
19032	no
31933	no
33749	no
23460	no
15872	no
25264	no
11575	yes
7760	no
8781	no
19401	no
9159	no
15978	no
233	no
34534	no
22451	no
35979	no
14562	no
15121	no
17906	no
28325	yes
13500	no
28929	no
17434	no
15943	no
5695	no
22905	no
30932	no
20502	no
32639	no
27233	no
13952	no
17512	no
21413	no
28260	no
37839	no
14538	no
30160	no
19243	no
12468	no
14941	no
31047	no
1653	no
34300	no
35252	no
6831	no
2411	no
21351	no
8894	no
16101	no
22945	no
20215	no
15835	no
36562	no
36185	no
16187	no
4513	yes
31208	no
13209	no
2348	yes
16461	no
416	yes
29148	no
10320	no
3526	no
23063	no
33475	no
5646	yes
23344	no
5688	yes
30573	no
17999	no
296	no
11365	no
30781	no
10636	yes
28245	no
12740	no
18224	no
10116	no
22580	no
24974	yes
30768	no
24511	no
34607	yes
32084	no
751	no
35822	no
24718	no
20388	no
22100	no
3597	no
16394	no
10028	no
37651	no
12227	no
35080	no
23978	no
21504	no
10977	yes
18250	no
11501	no
20270	no
37775	no
4455	no
5226	no
2799	no
8789	yes
23925	no
14591	no
14040	no
38190	no
9342	yes
28262	no
23083	yes
30358	no
10362	no
38145	no
37861	no
27810	no
13009	no
32354	no
868	no
29801	no
37064	no
24126	no
37924	no
6598	no
33900	no
27849	no
5381	no
15977	no
7237	no
11298	no
24284	no
26091	yes
23860	no
6131	no
11473	no
30712	no
33053	no
35283	no
2750	no
33642	no
762	no
28861	no
36703	no
29214	yes
37073	no
14421	no
16393	no
21328	no
8988	no
17073	no
11579	no
26554	no
6822	no
24168	no
6318	no
3412	no
20646	no
38172	no
28865	no
26798	no
4309	no
32801	no
38476	no
26838	no
31737	no
22119	yes
10323	no
18647	no
12690	no
14158	yes
15022	yes
25717	no
3900	no
21735	no
27483	no
34474	no
9490	no
3200	no
25111	yes
37845	no
7012	yes
35646	yes
32462	no
34911	no
18724	no
4257	no
6115	no
12666	no
21790	no
25524	no
13611	no
36682	no
3498	no
36493	no
11757	no
31448	no
17514	no
32911	no
30567	no
32122	no
26723	no
22075	no
12648	no
8272	no
1513	yes
4317	no
21360	no
18825	no
2458	no
26325	no
273	no
14283	no
4223	no
1274	no
29233	no
20696	no
27746	yes
11675	no
18833	no
36573	no
21393	no
15584	no
18186	no
23275	no
12924	yes
31928	no
7404	no
13762	yes
24018	no
3016	no
17864	no
23162	no
35101	yes
37198	no
20459	no
34895	no
2231	no
16647	no
24488	no
1950	no
36577	no
25494	no
7346	no
10542	no
23413	no
24783	no
27006	no
31224	no
1650	no
24186	no
3192	no
24857	no
35664	no
15253	no
24082	no
18711	no
28111	no
30523	no
12842	no
2923	no
6786	no
25830	no
10327	no
26682	no
30344	yes
31872	no
24399	no
2259	no
20937	yes
26758	no
19904	no
14836	no
7511	no
20807	no
22037	no
31664	no
5814	no
7771	no
18663	no
20679	no
3529	no
14894	no
19064	no
36434	no
14033	no
4023	no
32201	no
38147	no
9815	no
6799	no
13554	no
34151	no
30478	no
6037	no
34774	no
13213	no
33036	no
38089	no
38284	no
9761	no
2300	no
34181	no
30496	no
7105	no
15039	no
16429	no
3932	yes
36679	yes
13848	no
33670	no
17599	no
17757	no
33159	no
33975	no
25387	no
12893	no
36574	no
8791	yes
12274	no
26752	no
2367	no
2532	no
5104	no
13741	yes
14117	no
10023	no
4396	no
249	no
7133	no
37458	no
22159	yes
26079	no
16005	no
26293	no
37009	no
27466	no
11876	no
1988	no
7273	no
21224	no
31772	no
27647	no
21720	no
3853	no
27937	no
34702	no
9998	no
6912	no
3787	no
1380	no
4609	no
37952	no
22578	no
33676	no
15141	no
26504	no
34708	no
37091	no
5229	yes
10429	no
8668	no
15040	no
17688	no
19073	no
5351	no
484	no
34496	no
25935	no
35747	no
2548	yes
33198	no
4072	no
31219	no
2772	no
18850	no
18904	no
24855	no
13305	no
10114	no
34891	no
36361	yes
7987	no
24869	no
16138	no
36211	no
10433	no
2915	no
4857	no
8783	no
30158	no
9855	no
16342	no
1206	no
19125	no
14374	no
15869	no
2305	no
15273	no
21637	no
23656	no
12175	no
16565	no
29010	no
11271	no
28115	no
22486	no
306	no
34712	no
35549	no
35517	no
19733	no
5035	no
20527	no
23437	no
14445	no
25948	no
15694	no
1542	no
34687	no
1516	no
15112	no
27416	no
25073	no
35434	no
8674	no
25321	no
31571	no
3331	no
22806	no
29919	no
34138	no
10225	no
32410	no
21824	no
12278	yes
30636	no
6501	no
36765	yes
32609	no
37702	no
31695	no
3188	no
17412	no
23848	no
17518	no
20122	no
27498	no
10884	no
30735	no
11938	no
27724	no
17145	no
19305	no
19840	no
5876	no
21803	no
16764	no
11245	no
8626	no
17178	no
19254	no
10141	no
6794	no
13155	no
11036	no
26375	no
19791	no
20298	no
28864	no
14016	no
11893	no
20346	no
13641	no
30409	no
37459	no
8030	no
14727	no
32880	no
28849	no
10266	no
8311	no
12651	no
12176	no
25207	no
37812	no
24451	no
10058	no
1091	no
1942	no
4183	no
29739	no
11224	no
33735	no
30597	no
12641	no
26152	no
21228	no
22975	no
12844	no
2033	no
27090	no
35706	no
8530	no
35572	no
24570	no
35709	no
22025	no
27579	no
2277	no
5544	no
38450	no
36399	no
2445	no
13540	no
19258	no
7529	no
19007	yes
2921	no
8157	no
10394	no
27684	no
14898	no
34656	no
36646	no
18783	yes
37917	no
36407	no
7072	no
3168	no
29254	no
5316	no
37957	yes
23618	no
12056	no
20986	no
22346	no
37549	no
8770	no
29232	no
5953	no
6443	no
10790	yes
24720	no
15899	no
11092	no
3467	no
4391	no
33265	no
2114	no
31953	no
31149	no
11283	yes
31875	yes
35476	no
16744	no
8083	no
14328	yes
21394	yes
37472	no
11401	no
1544	no
17168	no
31046	no
17276	no
1361	no
26992	no
19094	no
11923	no
26262	no
35249	no
14386	no
21540	no
36165	no
5237	no
14547	no
37679	no
30015	no
15550	no
7959	no
30598	no
19469	no
23402	no
27338	no
29672	no
17360	no
7481	no
9859	no
8389	no
1982	yes
19612	no
13280	no
34359	no
11041	no
6860	no
6633	no
22135	no
13795	no
17369	no
38274	no
1532	no
8496	no
34845	no
29967	no
33277	no
884	no
12631	no
29182	no
5548	no
13689	no
24787	no
27345	no
30504	no
6351	no
37966	yes
12513	no
37264	no
15733	no
10894	no
22938	yes
6307	no
18253	no
25486	no
34517	no
27059	no
3394	yes
29988	no
11317	no
4548	no
6975	no
1063	no
17785	no
22320	no
34823	no
19681	no
25517	no
31970	no
8408	no
11134	no
30584	no
34379	no
24133	no
36157	no
3676	no
32200	no
30553	no
30581	no
10614	no
23702	no
2392	no
3029	no
175	no
26332	no
34851	no
30825	no
18083	no
19087	no
22401	no
32596	no
26006	no
23041	no
28138	no
34537	no
34917	yes
26851	no
30460	no
32990	no
31908	no
15076	no
16856	no
9938	yes
15768	no
7638	no
34609	no
2626	no
34583	no
10842	yes
8987	no
30326	no
4517	no
22756	no
4850	no
3159	no
6774	no
24639	no
6127	no
12298	no
8663	no
26837	no
16181	no
35444	no
23152	no
4676	no
11712	no
24883	yes
36392	no
11108	no
20291	no
15626	no
29699	no
17902	no
14154	yes
8170	no
38015	no
4231	no
11555	yes
16298	no
21802	no
17401	no
5462	no
14756	no
29202	no
386	no
17946	no
33782	no
38294	no
628	no
5860	no
25216	no
36856	no
4492	no
2337	no
12386	no
16046	no
33137	no
12019	no
16960	no
20031	no
30835	no
27390	no
29316	no
21634	yes
8113	no
16725	no
6203	no
23568	yes
4786	no
23089	no
524	no
26300	no
37353	no
18592	no
9232	no
26867	no
6577	no
24547	no
5824	no
35129	no
2065	no
22197	no
12890	yes
15905	no
6451	no
21680	no
31443	no
9320	no
9086	yes
3493	yes
23842	no
36323	yes
34565	no
35420	no
20817	no
3038	no
34508	no
20758	no
3309	no
20336	no
31939	no
28472	no
13686	no
23401	no
19868	no
38566	no
10600	no
29647	yes
24327	no
27346	no
29051	no
19556	no
30	no
4115	no
33637	no
34960	no
2237	no
31774	no
36803	no
32879	no
20933	no
31389	no
33872	no
24193	no
12265	no
27224	no
21067	yes
33984	no
24800	no
21591	no
27389	no
14860	no
15441	no
18497	no
13296	no
28147	yes
17624	no
33492	no
15708	no
30929	yes
9579	no
37215	no
13514	no
29193	no
23380	no
12320	yes
29761	no
13876	no
30233	no
18458	no
5619	no
8579	no
16911	no
27125	yes
700	no
21883	yes
29865	no
11781	no
4654	yes
22308	no
22414	no
25576	no
14595	yes
5371	yes
16591	no
7912	no
22011	yes
35322	no
27816	no
35339	no
18386	no
14905	no
21515	no
13619	no
22964	no
11715	no
20703	no
12292	no
3696	no
7361	no
9808	no
37829	no
15502	no
4069	no
1255	no
30685	no
10026	no
6544	no
21409	no
12505	no
34031	no
21873	no
32551	no
30114	no
17249	no
8724	no
5398	no
16998	no
20070	no
12602	no
828	no
1150	no
35081	no
3271	no
15147	no
16385	no
966	no
14751	yes
12961	no
11875	no
14245	no
18315	no
1488	no
26913	no
37967	no
1822	no
3683	no
8355	no
10272	no
20766	no
12307	no
17142	no
24966	no
20913	no
29705	no
5710	no
4747	no
33498	no
17017	no
37706	no
24074	no
4842	no
34912	no
34985	no
13391	no
22992	no
11927	no
20593	no
28880	no
20896	no
36710	no
22492	no
12607	no
36123	no
4826	no
20181	no
28526	no
31324	no
683	no
19426	no
16381	no
21490	no
30458	no
29800	no
24094	no
28862	no
10669	yes
1007	yes
2834	no
12792	no
9099	no
29160	no
35097	no
7171	no
18620	no
10851	no
361	no
16736	yes
36305	no
35981	no
16537	no
12700	no
29220	no
16508	no
10237	no
13325	no
5719	no
16525	no
22433	no
7034	no
30038	no
32575	no
8295	no
21035	no
31935	no
9338	no
18008	no
11588	no
31476	yes
38547	no
11176	no
2775	no
27551	no
21728	no
28042	yes
17256	no
28065	no
12899	yes
22636	no
35316	no
1086	no
16881	no
28562	no
14456	no
7862	no
14004	no
27813	no
109	no
15422	no
36206	no
32182	no
16888	no
14065	no
5347	yes
9669	no
26036	no
13528	no
33777	no
7231	no
3194	no
8934	no
10441	no
37489	no
19941	no
28983	no
33941	no
33504	no
6631	no
13945	no
23014	no
37717	no
16760	no
29430	no
30898	no
36984	no
19534	no
11105	no
30388	no
4336	no
15764	no
5412	no
64	no
33456	no
14269	no
28715	no
18221	no
37236	yes
16899	no
16803	no
23329	no
14490	no
16572	no
35727	no
20838	no
31365	no
28357	no
4534	no
7574	no
26760	no
38156	no
31092	no
26914	yes
12954	no
7461	yes
11521	yes
9556	no
16412	yes
12417	yes
37267	no
31739	no
3268	no
21212	no
13216	no
9439	no
4931	no
27898	no
6104	no
38195	no
27967	no
28852	no
33853	no
9795	yes
17065	yes
1358	no
28076	no
20226	no
29022	no
22941	no
954	no
28928	no
33602	no
30740	no
25610	no
